| NO   | NO EMP | PUESTO                 | APELLIDO PATERNO | APELLIDO MATERNO  | NOMBRE               | TELEFONO   | EDAD | SEXO       | EST |
 1    | 300019 | InvCien                | HIDALGO          | FLORES            | MIGUEL               | 6461016520 | 21   | HOMBRE     | DF  |
 855  | 308531 | EspLog                 | VARELA           | DIAZ              | GUILLERMO            | 6461011422 | 48   | HOMBRE     | CM  |
 856  | 308533 | ConsFin                | ROJAS            | SOTO              | CARLOS               | 6461023027 | 46   | HOMBRE     | QR  |
 857  | 308548 | IngCivil               | LEON             | LOPEZ             | EDUARDO              | 6461008101 | 21   | HOMBRE     | GR  |
 858  | 308556 | DevSoft                | CASTILLO         | DURAN             | MARIO                | 6461009352 | 45   | HOMBRE     | MS  |
 859  | 308565 | TecSup                 | GUZMAN           | DELGADO           | FRANCISCO            | 6461010415 | 50   | HOMBRE     | GT  |
 860  | 308570 | EdCont                 | ROJAS            | CASTILLO          | MARiA                | 6461031337 | 32   | MUJER      | MN  |
 861  | 308577 | IngRed                 | SOSA             | HERNANDEZ         | MERCEDES             | 6461022810 | 23   | MUJER      | OC  |
 862  | 308579 | ConsFin                | ESPINOSA         | CASILLAS          | ALEJANDRA            | 6461026492 | 33   | MUJER      | CC  |
 863  | 308590 | GteProj                | PAREDES          | LEAL              | MERCEDES             | 6461025937 | 38   | MUJER      | CS  |
 864  | 308599 | AsServ                 | ALVARADO         | LOPEZ             | PATRICIA             | 6461024154 | 49   | MUJER      | SP  |
 865  | 308607 | Traduct                | SILVA            | AGUILAR           | PAULA                | 6461014166 | 27   | MUJER      | DG  |
 866  | 308619 | EspERen                | ROSALES          | CALZADA           | ANTONIO              | 6461015394 | 39   | HOMBRE     | NE  |
 867  | 308627 | InvCien                | REYES            | MEDINA            | ISRAEL               | 6461032450 | 46   | HOMBRE     | CH  |
 868  | 308630 | EspLog                 | MIRANDA          | PACHECO           | LAURA                | 6461017975 | 29   | MUJER      | CM  |
 869  | 308638 | ChefEje                | PARDO            | PARDO             | AURORA               | 6461001894 | 34   | MUJER      | CH  |
 870  | 308640 | PsOrg                  | VALENCIA         | VALENCIA          | RICARDO              | 6461023431 | 26   | HOMBRE     | ZS  |
 871  | 308641 | EspERen                | MACIAS           | CASILLAS          | CARLOS               | 6461009341 | 23   | HOMBRE     | SL  |
 872  | 308674 | Contado                | ESPINOSA         | VALENZUELA        | SALVADOR             | 6461013948 | 22   | HOMBRE     | SL  |
 873  | 308687 | EspLog                 | SERRANO          | URIBE             | LAURA                | 6461008346 | 21   | MUJER      | DF  |
 874  | 308700 | EspRRHH                | QUINTERO         | VALENZUELA        | AURORA               | 6461013329 | 31   | MUJER      | CL  |
 875  | 308711 | AsistAdm               | MACIAS           | TORRES            | PEDRO                | 6461016241 | 42   | HOMBRE     | YN  |
 876  | 308714 | EspERen                | ROJAS            | PARDO             | CONSUELO             | 6461019624 | 25   | MUJER      | CL  |
 877  | 308728 | TrabSoc                | ESTRELLA         | VALENZUELA        | ALEJANDRA            | 6461003841 | 23   | MUJER      | OC  |
 878  | 308729 | MedGen                 | NUNEZ            | ARIAS             | JOSE                 | 6461023180 | 24   | HOMBRE     | DG  |
 879  | 308732 | AsServ                 | GUERRERO         | VASQUEZ           | VICTORIA             | 6461017615 | 47   | MUJER      | SL  |
 880  | 308734 | IngCivil               | LOPEZ            | ZAMORA            | ALEJANDRA            | 6461000830 | 46   | MUJER      | MS  |
 881  | 308765 | AnlDatos               | AGUILAR          | GONZALES          | SALVADOR             | 6461028378 | 30   | HOMBRE     | MC  |
 882  | 308767 | InvCien                | PARDO            | MERCADO           | HECTOR               | 6461024804 | 23   | HOMBRE     | TS  |
 883  | 308789 | EspERen                | CRUZ             | SILVA             | GUILLERMO            | 6461012896 | 39   | HOMBRE     | JC  |
 884  | 308790 | EspERen                | SOSA             | TORRES            | JORGE                | 6461017504 | 25   | HOMBRE     | TS  |
 885  | 308802 | IngCivil               | ESPINOSA         | ROLDAN            | BEATRIZ              | 6461008165 | 39   | MUJER      | DF  |
 886  | 308809 | AsistAdm               | SILVA            | RAMOS             | GUILLERMO            | 6461029281 | 49   | HOMBRE     | MS  |
 887  | 308819 | AsistAdm               | CERVANTES        | SOLIS             | CARMEN               | 6461013802 | 35   | MUJER      | MS  |
 888  | 308820 | ConsFin                | VALENCIA         | CASILLAS          | MIGUEL               | 6461014398 | 48   | HOMBRE     | CC  |
 889  | 308822 | EdCont                 | VILLANUEVA       | MORA              | ALBERTO              | 6461008348 | 50   | HOMBRE     | BS  |
 890  | 308836 | EspLog                 | MUNGUIA          | CABRERA           | SILVIA               | 6461000565 | 25   | MUJER      | NT  |
 891  | 308839 | ProfPrim               | MENDOZA          | ESPINOZA          | VICTORIA             | 6461005364 | 21   | MUJER      | ZS  |
 892  | 308852 | AnlDatos               | ROJAS            | FLORES            | FERNANDO             | 6461011252 | 23   | HOMBRE     | CC  |
 893  | 308857 | ProfPrim               | MEDINA           | RAMIREZ           | RAQUEL               | 6461019936 | 28   | MUJER      | DG  |
 894  | 308867 | ChefEje                | CONTRERAS        | PAREDES           | ANTONIO              | 6461015712 | 44   | HOMBRE     | GT  |
 895  | 308886 | EdCont                 | FERNANDEZ        | ESPINOSA          | RICARDO              | 6461003806 | 37   | HOMBRE     | NL  |
 896  | 308893 | InvCien                | SOSA             | SANDOVAL          | MERCEDES             | 6461011360 | 31   | MUJER      | GT  |
 897  | 308922 | RepVInt                | VEGA             | RIVERA            | JOSE                 | 6461015377 | 20   | HOMBRE     | NT  |
 898  | 308927 | AnlDatos               | ROMAN            | CALZADA           | SUSANA               | 6461026130 | 24   | MUJER      | PL  |
 899  | 308944 | EspSeg                 | LEAL             | AGUILAR           | AURORA               | 6461022193 | 29   | MUJER      | VZ  |
 900  | 308960 | PsOrg                  | FLORES           | RUBIO             | JUAN                 | 6461026118 | 19   | HOMBRE     | CL  |
 901  | 308973 | Abogado                | VARELA           | PARDO             | ALEJANDRA            | 6461008131 | 19   | MUJER      | AG  |
 902  | 308974 | IngElec                | CORDERO          | MENENDEZ          | RAUL                 | 6461030390 | 32   | HOMBRE     | SL  |
 903  | 308979 | MedGen                 | ESPINOSA         | GUZMAN            | ARTURO               | 6461012247 | 28   | HOMBRE     | MN  |
 904  | 308982 | AnlDatos               | MEDINA           | MEDINA            | AURORA               | 6461025350 | 20   | MUJER      | CS  |
 905  | 308992 | Abogado                | FERNANDEZ        | PARDO             | SOFIA                | 6461007222 | 31   | MUJER      | CH  |
 906  | 309001 | PsOrg                  | RAMOS            | AGUILAR           | MARTA                | 6461016481 | 31   | MUJER      | MC  |
 907  | 309013 | AsistAdm               | HERNANDEZ        | ROJAS             | MARIO                | 6461021969 | 18   | HOMBRE     | VZ  |
 908  | 309019 | Arquitect              | PAREDES          | CHACON            | SALVADOR             | 6461030499 | 27   | HOMBRE     | AG  |
 909  | 309025 | AsistAdm               | CASTANEDA        | NUNEZ             | JUAN                 | 6461028361 | 32   | HOMBRE     | GT  |
 910  | 309053 | TecSup                 | MENDOZA          | ROMAN             | RAQUEL               | 6461009657 | 26   | MUJER      | PL  |
 911  | 309058 | AnlDatos               | FERNANDEZ        | REYES             | ARTURO               | 6461022418 | 35   | HOMBRE     | AG  |
 912  | 309080 | Traduct                | IGLESIAS         | MORA              | SUSANA               | 6461001264 | 39   | MUJER      | NE  |
 913  | 309094 | ProfPrim               | DELGADO          | CONTRERAS         | ADRIANA              | 6461016646 | 39   | MUJER      | VZ  |
 914  | 309103 | EdCont                 | CRUZ             | SERRANO           | NATALIA              | 6461020103 | 26   | MUJER      | QT  |
 915  | 309113 | IngElec                | RIOS             | TORRES            | SONIA                | 6461003282 | 47   | MUJER      | NL  |
 916  | 309134 | AsistAdm               | AGUILAR          | MENDEZ            | OSCAR                | 6461015961 | 24   | HOMBRE     | BS  |
 917  | 309142 | EspERen                | HIDALGO          | ROLDAN            | ISRAEL               | 6461002248 | 34   | HOMBRE     | HG  |
 918  | 309179 | Enferm                 | SOSA             | LEAL              | ALBERTO              | 6461032439 | 24   | HOMBRE     | BC  |
 919  | 309195 | AnlDatos               | OCHOA            | ROLDAN            | SILVIA               | 6461015099 | 24   | MUJER      | TC  |
 920  | 309204 | ChefEje                | DURAN            | PARDO             | SOFIA                | 6461018501 | 44   | MUJER      | TL  |
 921  | 309207 | DisGraf                | SOTO             | ROSALES           | ARMANDO              | 6461027513 | 49   | HOMBRE     | AG  |
 922  | 309213 | Enferm                 | MIRANDA          | MEDINA            | PILAR                | 6461027011 | 33   | MUJER      | TC  |
 923  | 309221 | IngCivil               | VEGA             | GARZA             | ARMANDO              | 6461005990 | 44   | HOMBRE     | AG  |
 924  | 309228 | ChefEje                | ROSALES          | MENENDEZ          | SONIA                | 6461000288 | 33   | MUJER      | CM  |
 925  | 309237 | TecSup                 | MIRANDA          | VALENCIA          | JORGE                | 6461015957 | 20   | HOMBRE     | CS  |
 926  | 309240 | IngRed                 | VALENZUELA       | SILVA             | ANTONIA              | 6461013934 | 18   | MUJER      | VZ  |
 927  | 309259 | IngElec                | ROSALES          | SOSA              | SALVADOR             | 6461001559 | 25   | HOMBRE     | QT  |
 928  | 309264 | Arquitect              | OSORIO           | MACIAS            | MERCEDES             | 6461032540 | 42   | MUJER      | CH  |
 929  | 309283 | IngElec                | ESPINOSA         | SOTO              | ALEJANDRO            | 6461015929 | 19   | HOMBRE     | DF  |
 930  | 309298 | IngElec                | MACIEL           | SANDOVAL          | LUIS                 | 6461009152 | 42   | HOMBRE     | ZS  |
 931  | 309312 | Contado                | SERRANO          | BELTRAN           | ENRIQUE              | 6461008093 | 21   | HOMBRE     | SP  |
 932  | 309313 | EspSeg                 | MENDEZ           | FLORES            | MANUEL               | 6461003101 | 45   | HOMBRE     | CL  |
 933  | 309328 | Abogado                | BAUTISTA         | CASTILLO          | NATALIA              | 6461025121 | 48   | MUJER      | TC  |
 934  | 309331 | DisUX                  | VARGAS           | VEGA              | MIGUEL               | 6461017363 | 40   | HOMBRE     | PL  |
 935  | 309344 | Traduct                | MORENO           | FLORES            | MARIO                | 6461005950 | 26   | HOMBRE     | TC  |
 936  | 309345 | TecSup                 | ROLDAN           | VALDES            | ARTURO               | 6461022606 | 26   | HOMBRE     | QT  |
 937  | 309369 | EspERen                | CASTILLO         | HERNANDEZ         | JULIA                | 6461027614 | 24   | MUJER      | MN  |
 938  | 309371 | AsServ                 | ALVAREZ          | HERRERA           | ROSA                 | 6461028688 | 20   | MUJER      | YN  |
 939  | 309384 | AsServ                 | VILLANUEVA       | CORDERO           | CONSUELO             | 6461013229 | 44   | MUJER      | ZS  |
 940  | 309389 | AsistAdm               | CABRERA          | VARGAS            | LOURDES              | 6461021801 | 24   | MUJER      | NE  |
 941  | 309395 | AsistAdm               | LOPEZ            | SERRANO           | MERCEDES             | 6461032692 | 29   | MUJER      | AG  |
 942  | 309402 | EdCont                 | SILVA            | FERNANDEZ         | JORGE                | 6461012842 | 21   | HOMBRE     | CM  |
 943  | 309414 | RepVInt                | CASTILLO         | DURAN             | RAQUEL               | 6461008282 | 50   | MUJER      | BS  |
 944  | 309427 | MedGen                 | MIRANDA          | ROMAN             | SONIA                | 6461006895 | 43   | MUJER      | CL  |
 945  | 309428 | Traduct                | ROSALES          | HERNANDEZ         | SILVIA               | 6461012899 | 28   | MUJER      | JC  |
 946  | 309438 | ChefEje                | JIMENEZ          | VEGA              | ARMANDO              | 6461016995 | 43   | HOMBRE     | HG  |
 947  | 309445 | AnlSist                | LARA             | ALVAREZ           | ISABEL               | 6461026636 | 43   | MUJER      | YN  |
 948  | 309456 | AsistAdm               | SANDOVAL         | BAUTISTA          | ALBERTO              | 6461018580 | 20   | HOMBRE     | OC  |
 949  | 309459 | AnlVent                | CERVANTES        | IGLESIAS          | HECTOR               | 6461030224 | 46   | HOMBRE     | CM  |
 950  | 309465 | AnMktDg                | MACIEL           | ROMAN             | EDUARDO              | 6461030704 | 21   | HOMBRE     | NT  |
 951  | 309466 | EspERen                | MACIEL           | DURAN             | RAQUEL               | 6461028287 | 50   | MUJER      | MN  |
 952  | 309467 | Traduct                | REYES            | DELGADO           | LUIS                 | 6461026132 | 46   | HOMBRE     | SR  |
 953  | 309476 | TecSup                 | CASILLAS         | CAMACHO           | ARMANDO              | 6461013823 | 39   | HOMBRE     | AG  |
 954  | 309485 | GteProj                | RAMOS            | ROJAS             | JORGE                | 6461010533 | 36   | HOMBRE     | OC  |
 955  | 309495 | DisUX                  | ESTRELLA         | CAMACHO           | GUILLERMO            | 6461024759 | 46   | HOMBRE     | NE  |
 956  | 309498 | EdCont                 | ALVARADO         | RUBIO             | DANIEL               | 6461013563 | 33   | HOMBRE     | YN  |
 957  | 309499 | IngRed                 | GUERRERO         | URIBE             | ERNESTO              | 6461029439 | 28   | HOMBRE     | YN  |
 958  | 309510 | ChefEje                | VARELA           | CERVANTES         | JULIA                | 6461015169 | 50   | MUJER      | SL  |
 959  | 309520 | MedGen                 | GUERRERO         | VALENZUELA        | HECTOR               | 6461007931 | 29   | HOMBRE     | NL  |
 960  | 309532 | GteProj                | ROJAS            | ESPINOSA          | MARiA                | 6461001447 | 35   | MUJER      | CH  |
 961  | 309540 | IngCivil               | AGUILAR          | RUBIO             | GLORIA               | 6461015660 | 48   | MUJER      | VZ  |
 962  | 309549 | ChefEje                | MERCADO          | BARRIOS           | LAURA                | 6461012076 | 44   | MUJER      | SL  |
 963  | 309552 | AsistAdm               | CALZADA          | VALENZUELA        | PILAR                | 6461028689 | 24   | MUJER      | VZ  |
 964  | 309576 | Abogado                | LARA             | CERVANTES         | ERNESTO              | 6461021959 | 47   | HOMBRE     | MS  |
 965  | 309610 | AnMktDg                | SOLIS            | CORDERO           | GABRIELA             | 6461005544 | 38   | MUJER      | VZ  |
 966  | 309627 | DevSoft                | CRUZ             | VALENZUELA        | ANA                  | 6461010491 | 28   | MUJER      | MC  |
 967  | 309637 | Contado                | ROJAS            | BELTRAN           | MARTA                | 6461014655 | 28   | MUJER      | TS  |
 968  | 309638 | AsServ                 | RAMIREZ          | MORA              | RAQUEL               | 6461027396 | 20   | MUJER      | NL  |
 969  | 309655 | Arquitect              | SILVA            | LARA              | ANTONIA              | 6461019876 | 44   | MUJER      | DG  |
 970  | 309656 | ChefEje                | MORENO           | ARIAS             | ROSA                 | 6461014881 | 38   | MUJER      | NE  |
 971  | 309657 | TrabSoc                | ARIAS            | TORRES            | MARTA                | 6461012917 | 36   | MUJER      | TL  |
 972  | 309660 | PsOrg                  | CASTANEDA        | MACIEL            | MIGUEL               | 6461002085 | 28   | HOMBRE     | HG  |
 973  | 309661 | IngRed                 | CASILLAS         | PENA              | ANTONIA              | 6461019665 | 32   | MUJER      | PL  |
 974  | 309670 | RepVInt                | SOTO             | BARRIOS           | JULIA                | 6461022133 | 21   | MUJER      | NE  |
 975  | 309678 | Arquitect              | LOPEZ            | OCHOA             | ALEJANDRO            | 6461014007 | 49   | HOMBRE     | CH  |
 976  | 309684 | ChefEje                | ESPINOSA         | MACIAS            | ROBERTO              | 6461026190 | 45   | HOMBRE     | BC  |
 977  | 309686 | DisGraf                | BAUTISTA         | DIAZ              | ALBERTO              | 6461010124 | 38   | HOMBRE     | SL  |
 978  | 309688 | Contado                | ALVAREZ          | CERVANTES         | NATALIA              | 6461021312 | 24   | MUJER      | NE  |
 979  | 309695 | EspERen                | LEAL             | FERNANDEZ         | PAULA                | 6461024448 | 36   | MUJER      | QT  |
 980  | 309709 | EspLog                 | CASTILLO         | ESTRELLA          | GLORIA               | 6461017370 | 39   | MUJER      | NT  |
 981  | 309741 | ProfPrim               | ROJAS            | VALENCIA          | HECTOR               | 6461010552 | 24   | HOMBRE     | NL  |
 982  | 309744 | ProfPrim               | HERNANDEZ        | HERNANDEZ         | ISRAEL               | 6461016883 | 38   | HOMBRE     | TC  |
 983  | 309746 | EdCont                 | RUBIO            | OSORIO            | MARiA                | 6461014106 | 49   | MUJER      | MS  |
 984  | 309748 | EspSeg                 | DIAZ             | GARZA             | FRANCISCO            | 6461027449 | 28   | HOMBRE     | SL  |
 985  | 309756 | Contado                | IGLESIAS         | ROMERO            | MIGUEL               | 6461009171 | 22   | HOMBRE     | QR  |
 986  | 309770 | DevSoft                | LEAL             | MOLINA            | SONIA                | 6461021658 | 28   | MUJER      | CH  |
 987  | 309775 | EspRRHH                | GOMEZ            | MEDINA            | LAURA                | 6461032366 | 28   | MUJER      | MS  |
 988  | 309777 | RepVInt                | FLORES           | ROMERO            | GUILLERMO            | 6461006170 | 31   | HOMBRE     | TL  |
 989  | 309782 | AnlDatos               | RAMIREZ          | ESPINOSA          | JULIA                | 6461005217 | 44   | MUJER      | MN  |
 990  | 309791 | TrabSoc                | MOLINA           | ESPINOZA          | LAURA                | 6461019507 | 41   | MUJER      | OC  |
 991  | 309802 | AsServ                 | RUBIO            | CONTRERAS         | LAURA                | 6461017858 | 43   | MUJER      | TS  |
 992  | 309813 | Arquitect              | ROSALES          | ROSALES           | SILVIA               | 6461005012 | 18   | MUJER      | TC  |
 993  | 309834 | EdCont                 | SUAREZ           | PACHECO           | ADRIANA              | 6461027037 | 44   | MUJER      | DG  |
 994  | 309842 | AnlSist                | BARRIOS          | FERNANDEZ         | CLARA                | 6461022282 | 19   | MUJER      | OC  |
 995  | 309846 | Contado                | FERNANDEZ        | ROMERO            | CONSUELO             | 6461024058 | 44   | MUJER      | TL  |
 996  | 309847 | MedGen                 | ZAMORA           | VALDES            | LUIS                 | 6461008065 | 18   | HOMBRE     | DG  |
 997  | 309860 | Traduct                | PAREDES          | FERNANDEZ         | ALBERTO              | 6461018446 | 33   | HOMBRE     | DG  |
 998  | 309897 | IngCivil               | AGUILAR          | ESPINOSA          | ALBERTO              | 6461017040 | 31   | HOMBRE     | TL  |
 999  | 309907 | Abogado                | ROJAS            | SILVA             | EMILIO               | 6461029060 | 45   | HOMBRE     | SP  |
 1000 | 309912 | GteProj                | CASILLAS         | CABRERA           | JAVIER               | 6461011673 | 28   | HOMBRE     | CH  |
 1001 | 309934 | DevSoft                | OCHOA            | MACIEL            | PATRICIA             | 6461024654 | 29   | MUJER      | CM  |
 1002 | 309940 | EspLog                 | RUBIO            | RIOS              | GUILLERMO            | 6461017675 | 45   | HOMBRE     | NT  |
 1003 | 309944 | InvCien                | SOSA             | VASQUEZ           | EMILIO               | 6461022140 | 36   | HOMBRE     | CH  |
 1004 | 309946 | ChefEje                | VASQUEZ          | DIAZ              | RAQUEL               | 6461026223 | 40   | MUJER      | NL  |
 1005 | 309953 | PsOrg                  | SOLIS            | VALENCIA          | PAULA                | 6461020071 | 49   | MUJER      | BS  |
 1006 | 309957 | IngElec                | OSORIO           | SALAZAR           | CARMEN               | 6461025047 | 48   | MUJER      | MS  |
 1007 | 309963 | DevSoft                | GARZA            | SOLANO            | RAUL                 | 6461029328 | 26   | HOMBRE     | SL  |
 1008 | 309980 | EdCont                 | CASILLAS         | MENENDEZ          | GUILLERMO            | 6461001614 | 47   | HOMBRE     | TC  |
 1009 | 310002 | ChefEje                | ORTIZ            | ROLDAN            | GABRIELA             | 6461002203 | 45   | MUJER      | TL  |
 1010 | 310003 | AnlSist                | SOTO             | VALENCIA          | ROSA                 | 6461016064 | 42   | MUJER      | NL  |
 1011 | 310008 | Traduct                | GUZMAN           | BARRIOS           | SUSANA               | 6461000210 | 26   | MUJER      | SL  |
 1012 | 310032 | AnlDatos               | ORTIZ            | CABRERA           | ALEJANDRO            | 6461002899 | 20   | HOMBRE     | JC  |
 1013 | 310057 | ChefEje                | ROMAN            | SOLANO            | ALBERTO              | 6461012862 | 21   | HOMBRE     | YN  |
 1014 | 310069 | MedGen                 | CHACON           | ESPINOSA          | SOFIA                | 6461030169 | 39   | MUJER      | ZS  |
 1015 | 310070 | ChefEje                | RIOS             | DIAZ              | RAUL                 | 6461016114 | 31   | HOMBRE     | YN  |
 1016 | 310074 | AnlSist                | VALENZUELA       | LOPEZ             | GABRIELA             | 6461000018 | 37   | MUJER      | TL  |
 1017 | 310078 | EdCont                 | CASTILLO         | ROJAS             | OSCAR                | 6461000954 | 21   | HOMBRE     | DF  |
 1018 | 310099 | EspRRHH                | REYES            | CONTRERAS         | ANTONIO              | 6461014729 | 18   | HOMBRE     | SP  |
 1019 | 310103 | ConsFin                | VILLANUEVA       | CAMACHO           | ANA                  | 6461013834 | 40   | MUJER      | SR  |
 1020 | 310106 | AnMktDg                | PAREDES          | GARZA             | LOURDES              | 6461009942 | 35   | MUJER      | JC  |
 1021 | 310116 | GteProj                | CASTANEDA        | VARGAS            | JORGE                | 6461027276 | 28   | HOMBRE     | SL  |
 1022 | 310123 | ConsFin                | ROSALES          | RUBIO             | JOSE                 | 6461007725 | 44   | HOMBRE     | CM  |
 1023 | 310126 | AsistAdm               | ROJAS            | MENDEZ            | LAURA                | 6461027595 | 38   | MUJER      | SR  |
 1024 | 310133 | AnlVent                | RUBIO            | OCHOA             | LOURDES              | 6461007407 | 32   | MUJER      | CL  |
 1025 | 310136 | AnlSist                | PAREDES          | ORTIZ             | CLARA                | 6461023268 | 21   | MUJER      | QR  |
 1026 | 310142 | AnlVent                | SOTO             | MUNGUIA           | EMILIO               | 6461014706 | 44   | HOMBRE     | OC  |
 1027 | 310144 | AsistAdm               | SUAREZ           | ROSALES           | ELENA                | 6461021685 | 45   | MUJER      | OC  |
 1028 | 310152 | DisUX                  | PENA             | CORDERO           | JORGE                | 6461025661 | 24   | HOMBRE     | SR  |
 1029 | 310155 | ProfPrim               | ZAMORA           | FLORES            | ARMANDO              | 6461010373 | 27   | HOMBRE     | SR  |
 1030 | 310164 | DisUX                  | FLORES           | ROLDAN            | ALEJANDRA            | 6461018216 | 21   | MUJER      | QT  |
 1031 | 310174 | Enferm                 | MOLINA           | CORDERO           | JORGE                | 6461027987 | 33   | HOMBRE     | VZ  |
 1032 | 310185 | GteProj                | FLORES           | VEGA              | MARiA                | 6461019314 | 22   | MUJER      | MN  |
 1033 | 310208 | EspERen                | RUBIO            | SOLIS             | EDUARDO              | 6461029086 | 43   | HOMBRE     | SR  |
 1034 | 310221 | ChefEje                | GUERRERO         | GUERRERO          | RAQUEL               | 6461000365 | 23   | MUJER      | CS  |
 1035 | 310222 | IngRed                 | MACIEL           | VEGA              | MARIO                | 6461032247 | 37   | HOMBRE     | TS  |
 1036 | 310227 | Arquitect              | MEDINA           | VEGA              | GABRIELA             | 6461014790 | 21   | MUJER      | AG  |
 1037 | 310229 | AsServ                 | MENENDEZ         | VALDES            | RAUL                 | 6461000419 | 49   | HOMBRE     | CL  |
 1038 | 310243 | AnMktDg                | SOTO             | RAMIREZ           | MARiA                | 6461024125 | 45   | MUJER      | GT  |
 1039 | 310251 | ConsFin                | HERRERA          | BAUTISTA          | LOURDES              | 6461024197 | 33   | MUJER      | NT  |
 1040 | 310257 | Arquitect              | JIMENEZ          | MEDINA            | JOSE                 | 6461002165 | 42   | HOMBRE     | JC  |
 1041 | 310260 | AsistAdm               | MORA             | JIMENEZ           | JULIA                | 6461019281 | 42   | MUJER      | BC  |
 1042 | 310264 | TrabSoc                | BELTRAN          | ROJAS             | JUAN                 | 6461031049 | 37   | HOMBRE     | NL  |
 1043 | 310269 | DisUX                  | PARDO            | MALDONADO         | ARMANDO              | 6461021487 | 30   | HOMBRE     | GT  |
 1044 | 310281 | IngCivil               | BAUTISTA         | VARGAS            | ANTONIA              | 6461030007 | 31   | MUJER      | NL  |
 1045 | 310282 | AnlVent                | CERVANTES        | SOLIS             | EDUARDO              | 6461022262 | 24   | HOMBRE     | TS  |
 1046 | 310297 | DisUX                  | ROJAS            | ESPINOSA          | ANTONIA              | 6461012672 | 27   | MUJER      | PL  |
 1047 | 310302 | MedGen                 | CERVANTES        | ARIAS             | ENRIQUE              | 6461032637 | 46   | HOMBRE     | MS  |
 1048 | 310305 | Traduct                | PENA             | VARGAS            | ISABEL               | 6461027049 | 43   | MUJER      | SR  |
 1049 | 310313 | DisGraf                | ESPINOSA         | ROMAN             | CARLOS               | 6461030159 | 22   | HOMBRE     | SR  |
 1050 | 310317 | DisUX                  | MENDOZA          | GUERRERO          | PAULA                | 6461009851 | 28   | MUJER      | CL  |
 1051 | 310327 | EspERen                | MORA             | CALZADA           | ALBERTO              | 6461000062 | 37   | HOMBRE     | SP  |
 1052 | 310357 | AnMktDg                | HERRERA          | REYES             | SONIA                | 6461000630 | 28   | MUJER      | CC  |
 1053 | 310360 | ProfPrim               | SALAZAR          | ESCOBAR           | ANTONIA              | 6461030976 | 21   | MUJER      | SR  |
 1054 | 310394 | AsistAdm               | RUBIO            | OSORIO            | ROSA                 | 6461005973 | 48   | MUJER      | TC  |
 1055 | 310417 | EspERen                | VARELA           | VALENCIA          | PEDRO                | 6461017149 | 42   | HOMBRE     | QR  |
 1056 | 310442 | Traduct                | CRUZ             | LARA              | PEDRO                | 6461000290 | 34   | HOMBRE     | QR  |
 1057 | 310443 | Enferm                 | ROJAS            | ARIAS             | FERNANDO             | 6461008804 | 33   | HOMBRE     | VZ  |
 1058 | 310468 | Enferm                 | SOTO             | ESPINOZA          | MARIO                | 6461029664 | 44   | HOMBRE     | VZ  |
 1059 | 310470 | AsistAdm               | FLORES           | FLORES            | GABRIELA             | 6461032218 | 49   | MUJER      | NE  |
 1060 | 310477 | IngRed                 | SOLIS            | SOTO              | PEDRO                | 6461016884 | 35   | HOMBRE     | HG  |
 1061 | 310480 | DevSoft                | DURAN            | VILLANUEVA        | JORGE                | 6461029226 | 45   | HOMBRE     | VZ  |
 1062 | 310489 | ConsFin                | VARGAS           | LEAL              | ANTONIA              | 6461028373 | 29   | MUJER      | SR  |
 1063 | 310508 | IngElec                | PARDO            | CERVANTES         | SONIA                | 6461026464 | 26   | MUJER      | TC  |
 1064 | 310509 | GteProj                | MALDONADO        | SOTO              | ALEJANDRO            | 6461023793 | 35   | HOMBRE     | DF  |
 1065 | 310512 | AsServ                 | DURAN            | IGLESIAS          | RAQUEL               | 6461010993 | 22   | MUJER      | TS  |
 1066 | 310521 | Traduct                | OCHOA            | CONTRERAS         | MERCEDES             | 6461032278 | 37   | MUJER      | OC  |
 1067 | 310524 | EspRRHH                | VILLANUEVA       | DELGADO           | ANA                  | 6461022795 | 33   | MUJER      | TC  |
 1068 | 310538 | AnlDatos               | ESPINOSA         | VARELA            | DANIEL               | 6461026103 | 18   | HOMBRE     | MN  |
 1069 | 310539 | EdCont                 | ARIAS            | SALAZAR           | PAULA                | 6461004899 | 32   | MUJER      | ZS  |
 1070 | 310561 | EdCont                 | LEAL             | OCHOA             | MANUEL               | 6461014304 | 50   | HOMBRE     | NE  |
 1071 | 310566 | Arquitect              | LARA             | PARDO             | EDUARDO              | 6461012667 | 34   | HOMBRE     | AG  |
 1072 | 310569 | Traduct                | GOMEZ            | MACIAS            | ARTURO               | 6461014447 | 40   | HOMBRE     | TC  |
 1073 | 310573 | GteProj                | GOMEZ            | URIBE             | ARMANDO              | 6461026651 | 20   | HOMBRE     | CS  |
 1074 | 310580 | EspSeg                 | QUINTERO         | AGUILAR           | PEDRO                | 6461027052 | 39   | HOMBRE     | CH  |
 1075 | 310584 | AsistAdm               | ALVARADO         | URIBE             | JORGE                | 6461029726 | 19   | HOMBRE     | CS  |
 1076 | 310591 | EdCont                 | CASTILLO         | URIBE             | CARLOS               | 6461026456 | 26   | HOMBRE     | HG  |
 1077 | 310595 | TecSup                 | ESTRELLA         | MERCADO           | CONSUELO             | 6461027399 | 19   | MUJER      | AG  |
 1078 | 310599 | IngElec                | LOPEZ            | BARRIOS           | JOSE                 | 6461007101 | 28   | HOMBRE     | PL  |
 1079 | 310603 | AnlVent                | VARGAS           | HERRERA           | FERNANDO             | 6461024196 | 32   | HOMBRE     | NT  |
